Age,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Churned,Gender_Male,Gender_Other,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_UK,Country_USA,Signup_Quarter_Q2,Signup_Quarter_Q3,Signup_Quarter_Q4
32.0,1.9,1.0,16.7,2.2,54.1,1.0,5.0,144.38,132.0,61.2,3.3,15.9,5.0,1.0,16.0,16.3,1.0,795.22,1519.0,1,True,False,False,False,False,True,False,False,False,True,False,False
19.0,1.3,4.0,20.1,4.6,75.4,1.0,6.0,131.55,11.0,40.9,1.6,23.1,4.0,0.0,21.2,11.2,4.0,724.56,2034.0,0,True,False,False,False,False,False,False,True,False,False,True,False
30.0,1.1,30.0,38.8,11.9,57.9,7.0,21.0,129.29,138.0,89.6,2.6,50.8,7.0,7.0,61.1,28.9,2.0,2511.28,1409.0,1,False,False,False,False,False,True,False,False,False,True,False,False
18.0,2.2,6.0,15.3,4.3,59.5,2.0,11.7,172.42,13.0,52.32,3.8,15.2,6.0,1.0,6.5,14.4,1.0,1847.93,817.0,0,False,False,False,False,False,False,False,False,True,False,False,True
19.0,3.7,13.0,40.1,13.8,39.1,8.0,21.0,187.68,7.0,47.1,2.4,42.3,7.0,5.0,61.2,29.3,1.0,3392.92,3683.0,1,True,False,False,False,False,False,False,True,False,False,False,False
33.0,1.8,18.0,25.7,8.5,66.3,4.0,15.0,99.21,64.0,54.9,5.5,32.7,7.0,6.0,28.5,21.7,2.0,1499.59,3845.0,0,False,False,False,False,False,False,False,False,True,False,True,False
51.0,3.0,7.0,22.2,1.0,42.3,3.0,13.0,71.14,21.0,23.6,0.7,30.7,6.0,3.0,48.7,17.9,3.0,793.63,2226.0,1,True,False,False,False,True,False,False,False,False,False,False,False
29.0,0.3,22.0,28.6,11.3,39.8,10.0,20.8,120.06,22.0,81.6,2.3,13.3,5.0,5.0,37.1,21.1,2.0,1828.84,2187.0,0,False,False,False,False,False,False,False,True,False,False,False,True
32.0,4.1,26.0,47.8,17.7,23.0,5.0,29.0,155.17,21.0,34.7,6.3,22.4,2.0,10.0,76.7,33.5,3.0,3808.54,3189.0,0,False,False,False,False,False,False,False,True,False,True,False,False
46.0,0.9,9.0,31.1,9.9,75.3,2.0,10.4,129.52,8.0,23.52,0.6,12.2,6.0,3.0,18.4,22.1,3.0,1131.77,2490.0,0,False,False,False,False,False,True,False,False,False,False,False,True
49.0,0.7,14.0,41.3,10.4,41.6,4.0,16.0,98.9,95.0,39.8,1.5,40.1,6.0,6.0,59.5,20.7,2.0,1876.85,2972.0,1,True,False,False,False,False,False,False,False,True,True,False,False
18.0,1.5,18.0,35.0,11.1,45.0,8.0,22.1,118.58,7.0,38.64,5.6,27.6,2.0,2.0,44.5,38.3,4.0,1932.6,3422.0,0,True,False,False,False,False,False,False,False,True,False,False,True
33.0,1.0,17.0,47.1,16.0,28.0,9.0,19.0,144.66,54.0,62.8,6.5,42.6,3.0,3.0,59.9,40.9,2.0,2487.79,2741.0,0,False,False,True,False,False,False,False,False,False,False,True,False
31.0,6.6,29.0,38.0,13.4,44.8,7.0,18.0,84.93,15.0,57.9,5.0,35.2,3.0,4.0,57.6,32.2,3.0,1784.47,3963.0,0,True,False,False,False,False,False,False,False,True,False,True,False
35.0,1.7,23.0,43.0,15.5,39.6,3.0,22.1,71.06,3.0,83.16,8.1,40.8,5.0,9.0,57.4,34.3,2.0,1434.2,3232.0,0,False,False,False,False,False,False,True,False,False,False,False,True
33.0,4.0,20.0,38.7,17.0,64.5,6.0,24.7,108.61,18.0,40.08,10.7,44.1,4.0,3.0,37.7,26.6,2.0,1861.08,2333.0,0,False,False,False,False,False,False,False,False,True,False,False,True
38.0,2.2,19.0,40.4,10.9,49.9,3.0,12.0,100.43,13.0,49.3,0.8,25.3,6.0,5.0,62.2,21.7,3.0,1251.42,2159.0,0,True,False,False,False,False,False,False,False,True,True,False,False
31.0,3.8,15.0,31.8,11.9,39.4,3.0,16.900000000000002,142.62,19.0,89.39999999999999,1.7,16.4,6.0,5.0,36.1,24.2,3.0,2155.45,3319.0,1,False,False,False,False,False,False,False,False,True,False,False,True
31.0,3.6,0.0,21.6,3.7,57.4,3.0,10.4,159.23,43.0,15.12,1.7,3.9,6.0,1.0,14.9,3.7,3.0,1312.94,917.0,0,True,False,False,False,True,False,False,False,False,False,False,True
59.0,3.7,18.0,39.9,14.7,20.8,9.0,18.0,129.6,15.0,48.9,11.5,43.1,8.0,8.0,36.0,31.2,3.0,2148.88,1963.0,1,True,False,False,False,False,False,False,False,False,False,False,False
21.0,2.2,9.0,41.9,13.7,37.8,10.0,17.0,154.73,43.0,73.5,3.8,33.5,5.0,2.0,51.6,28.9,2.0,2769.27,2562.0,1,True,False,False,False,False,False,False,False,False,False,False,False
56.0,0.9,28.0,39.3,15.2,34.7,4.0,15.0,180.49,13.0,55.2,9.9,45.4,2.0,6.0,41.8,25.5,3.0,2264.75,3611.0,0,True,False,False,False,True,False,False,False,False,False,True,False
39.0,6.5,3.0,20.3,4.7,88.8,3.0,3.9,74.81,47.0,68.04,0.1,0.0,12.0,0.0,0.0,15.3,1.0,180.2,0.0,0,True,False,False,False,False,False,False,True,False,False,False,True
18.0,3.2,5.0,33.5,8.4,53.2,6.0,12.0,213.55,10.0,31.9,7.5,21.6,3.0,3.0,33.8,26.9,1.0,3045.83,2054.0,0,False,False,False,False,False,False,False,True,False,False,True,False
42.0,3.3,17.0,43.1,13.6,48.3,6.0,14.0,61.74,24.0,18.1,1.0,40.5,3.0,4.0,55.8,22.2,4.0,906.29,3111.0,0,False,False,False,False,False,False,False,False,True,False,True,False
51.0,2.2,15.0,32.9,8.5,59.3,4.0,11.0,129.98,21.0,68.7,10.8,13.2,5.0,5.0,44.0,30.2,2.0,1633.99,2518.0,0,False,False,False,False,False,True,False,False,False,False,True,False
46.0,2.8,11.0,32.6,8.9,64.8,2.0,10.4,126.38,33.0,53.64,0.3,9.1,4.0,3.0,9.4,20.4,2.0,1193.89,1412.0,0,False,False,False,False,False,False,False,False,True,False,False,True
48.0,0.5,9.0,21.2,7.0,44.1,2.0,13.0,61.56,19.0,52.559999999999995,5.0,15.0,2.0,3.0,19.9,23.7,2.0,594.42,2407.0,0,True,False,False,False,False,True,False,False,False,False,False,True
47.0,3.6,10.0,26.2,10.7,48.7,4.0,11.0,83.65,46.0,32.5,11.9,25.9,5.0,2.0,23.4,14.8,4.0,757.15,2243.0,0,False,False,False,False,False,False,False,False,True,False,True,False
47.0,0.7,25.0,51.4,16.2,41.7,7.0,31.0,99.35,33.0,50.9,3.8,54.7,3.0,5.0,65.4,41.6,4.0,3072.26,3960.0,0,False,False,False,False,False,False,False,False,True,False,False,False
30.0,1.4,20.0,33.0,8.9,49.6,1.0,15.0,126.4,6.0,22.6,5.2,24.0,5.0,0.0,40.4,7.5,2.0,2179.39,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False
39.0,3.2,21.0,40.5,15.6,60.0,9.0,16.0,72.44,15.0,40.4,1.5,42.3,5.0,10.0,55.9,22.3,2.0,1237.39,3549.0,0,True,False,False,False,False,False,False,False,True,False,True,False
47.0,3.0,14.0,27.6,10.2,44.7,3.0,19.5,93.92,62.0,41.04,5.5,18.2,6.0,1.0,21.0,14.2,2.0,1607.04,797.0,0,False,False,True,False,False,False,False,False,False,False,False,True
21.0,0.7,15.0,26.7,6.4,70.9,3.0,12.0,81.68,8.0,13.0,10.6,5.6,7.0,3.0,40.2,24.4,2.0,1036.67,2296.0,1,True,False,False,False,True,False,False,False,False,False,False,False
38.0,1.5,9.0,41.3,14.0,29.7,9.0,24.0,81.11,20.0,20.8,13.8,36.4,8.0,3.0,36.2,31.7,1.0,1836.63,1917.0,0,True,False,False,False,False,False,False,False,True,True,False,False
37.0,8.1,1.0,12.1,5.9,74.3,1.0,6.5,82.84,10.0,22.32,11.6,0.0,9.0,1.0,12.1,5.4,1.0,466.78,668.0,1,False,False,False,False,False,False,True,False,False,False,False,True
47.0,1.4,4.0,22.3,6.8,85.7,3.0,13.0,156.43,10.0,57.0,3.8,14.2,7.0,4.0,0.0,13.2,3.0,1782.89,1034.0,0,True,False,False,False,False,False,False,False,True,False,False,False
28.0,4.4,13.0,17.0,5.3,61.3,0.0,5.0,102.87,17.0,6.8,20.3,14.9,16.0,1.0,2.0,9.6,1.0,561.46,1642.0,1,True,False,False,False,False,True,False,False,False,False,False,False
34.0,6.5,18.0,34.4,13.6,49.6,8.0,22.1,41.94,28.0,27.0,4.0,45.2,3.0,6.0,47.1,32.1,2.0,747.86,2015.0,0,True,False,False,True,False,False,False,False,False,False,False,True
52.0,2.0,12.0,24.5,8.7,64.6,8.0,12.0,51.18,39.0,13.0,6.8,6.6,8.0,3.0,23.1,17.9,3.0,734.94,1353.0,0,True,False,False,False,False,False,False,False,True,True,False,False
37.0,0.6,0.0,11.8,7.1,43.5,2.0,9.1,129.84,43.0,11.76,0.4,10.4,6.0,3.0,26.9,16.7,2.0,807.24,1091.0,0,False,False,False,False,False,False,False,True,False,False,False,True
39.0,0.2,16.0,42.4,8.2,67.8,8.0,17.0,76.62,62.0,67.0,10.5,37.7,3.0,3.0,43.8,18.6,2.0,1539.28,1547.0,0,False,False,False,False,False,False,False,False,True,False,True,False
57.0,2.2,4.0,28.5,7.2,49.4,6.0,20.8,106.09,16.0,67.32,3.0,20.0,5.0,5.0,33.8,19.6,1.0,1588.9,2706.0,0,True,False,True,False,False,False,False,False,False,False,False,True
56.0,4.5,15.0,32.2,9.1,45.0,2.0,12.0,83.98,71.0,34.2,1.0,16.6,6.0,4.0,54.7,12.9,1.0,1176.65,2017.0,0,False,False,False,False,False,False,False,False,True,False,False,False
18.0,1.9,3.0,25.1,9.1,55.4,2.0,10.0,130.97,42.0,65.2,1.2,18.7,6.0,6.0,20.4,24.3,4.0,1211.25,2128.0,0,True,False,False,False,False,False,False,False,True,False,True,False
60.0,0.6,18.0,49.3,13.3,56.9,10.0,19.0,87.42,108.0,47.5,9.4,33.3,5.0,9.0,60.9,29.2,4.0,1808.85,2998.0,0,False,False,False,False,False,False,False,True,False,True,False,False
35.0,2.8,8.0,32.2,13.2,49.1,4.0,16.0,158.25,7.0,35.9,0.9,16.4,6.0,4.0,33.7,20.3,2.0,2048.49,2059.0,1,True,False,False,False,False,False,True,False,False,True,False,False
48.0,0.4,23.0,34.7,9.6,50.6,6.0,35.1,82.76,75.0,59.75999999999999,7.2,14.1,6.0,2.0,50.4,24.8,1.0,2248.7,3639.0,1,False,False,False,False,False,False,False,False,True,False,False,True
44.0,9.2,11.0,37.3,7.6,34.2,7.0,16.0,167.05,9.0,23.4,4.9,55.8,6.0,7.0,44.5,34.3,2.0,2441.27,4051.0,1,False,False,False,False,False,False,True,False,False,False,True,False
47.0,1.8,14.0,26.3,11.0,40.0,4.0,20.8,129.12,24.0,65.28,0.9,25.9,4.0,6.0,14.3,34.1,3.0,1957.02,3094.0,0,False,False,False,False,False,True,False,False,False,False,False,True
45.0,3.6,24.0,43.7,11.8,42.2,8.0,19.5,47.93,8.0,29.52,3.6,32.3,3.0,5.0,76.0,25.8,1.0,660.81,2646.0,0,False,False,False,False,False,False,False,True,False,False,False,True
27.0,7.4,22.0,42.5,9.4,47.8,8.0,21.0,84.62,15.0,12.7,7.0,22.1,4.0,3.0,49.6,35.0,2.0,2121.98,2163.0,0,False,False,False,False,False,False,False,True,False,True,False,False
25.0,5.6,20.0,46.3,15.2,21.2,11.0,18.0,103.55,11.0,70.8,15.3,45.9,4.0,10.0,27.3,28.1,4.0,2066.74,2972.0,0,True,False,False,False,False,False,False,False,True,True,False,False
53.0,1.4,4.0,10.9,2.1,81.3,1.0,4.0,175.53,15.0,59.8,2.4,13.2,7.0,1.0,17.0,8.7,3.0,620.42,1126.0,1,False,False,False,False,False,False,False,False,True,False,False,False
38.0,5.4,11.0,30.7,10.6,44.6,5.0,13.0,55.46,134.0,41.6,10.5,17.0,9.0,4.0,48.0,25.7,1.0,798.67,644.0,0,False,False,False,False,False,False,False,False,False,False,True,False
48.0,2.9,9.0,27.8,10.4,64.5,8.0,13.0,109.17,125.0,49.2,3.1,27.8,3.0,3.0,28.9,22.2,5.0,1379.31,2615.0,1,False,False,False,False,False,False,False,True,False,True,False,False
18.0,7.1,19.0,51.6,12.2,51.2,8.0,23.0,82.28,25.0,81.9,4.6,26.1,8.0,5.0,55.1,40.9,1.0,1817.95,2771.0,0,True,False,False,False,False,False,False,True,False,False,False,False
32.0,4.3,16.0,33.9,7.5,53.1,7.0,11.0,152.15,49.0,7.0,15.0,23.8,3.0,4.0,48.3,26.7,1.0,1859.39,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False
43.0,0.2,15.0,25.9,10.5,43.6,3.0,22.1,93.52,117.0,9.96,2.8,26.8,13.0,4.0,20.7,15.9,1.0,1794.11,1945.0,0,True,False,False,False,False,False,False,False,True,False,False,True
19.0,0.9,15.0,27.9,10.0,53.4,6.0,15.0,118.17,4.0,28.3,7.0,0.0,7.0,2.0,17.1,28.5,1.0,1762.98,271.0,1,True,False,True,False,False,False,False,False,False,False,False,False
72.0,0.6,10.0,21.1,4.8,50.4,3.0,13.0,108.09,55.0,24.9,2.8,28.3,5.0,3.0,28.3,24.0,3.0,1637.49,3401.0,0,False,False,False,True,False,False,False,False,False,True,False,False
41.0,8.8,12.0,13.6,4.4,78.8,4.0,17.0,125.37,25.0,37.6,13.0,7.6,5.0,2.0,14.1,9.7,1.0,2058.17,2238.0,0,False,False,True,False,False,False,False,False,False,True,False,False
39.0,1.0,29.0,46.8,17.0,24.1,11.0,20.0,248.78,13.0,10.4,8.6,30.5,2.0,6.0,94.8,36.3,4.0,5369.85,4105.0,0,False,False,False,False,True,False,False,False,False,False,False,False
18.0,0.5,30.0,37.3,11.2,26.3,10.0,18.0,63.68,54.0,43.6,3.6,45.8,5.0,8.0,43.4,42.2,4.0,1248.7,3325.0,0,True,False,False,False,False,False,False,True,False,False,False,False
47.0,0.1,14.0,29.5,6.6,28.8,10.0,14.3,160.99,19.0,57.72,14.4,10.0,5.0,1.0,44.6,18.1,2.0,1849.06,1539.0,0,True,False,False,False,False,False,False,True,False,False,False,True
51.0,0.7,26.0,31.5,9.9,45.3,5.0,19.0,65.39,51.0,19.2,7.7,27.6,6.0,3.0,50.6,31.7,2.0,1331.72,3509.0,0,False,False,False,True,False,False,False,False,False,True,False,False
41.0,6.5,9.0,19.7,9.2,69.4,0.0,11.0,118.59,28.0,29.2,4.4,4.9,6.0,1.0,24.7,5.6,2.0,1513.38,2254.0,0,False,False,False,False,False,False,False,False,True,False,False,False
34.0,1.1,6.0,30.3,8.6,45.8,7.0,14.0,50.05,5.0,47.3,11.8,20.4,5.0,3.0,42.5,10.5,3.0,573.36,1420.0,0,True,False,False,False,False,False,False,True,False,True,False,False
42.0,2.7,8.0,25.6,6.4,61.0,3.0,10.0,123.37,24.0,46.9,5.3,31.3,4.0,5.0,12.4,12.3,2.0,1237.13,2030.0,0,False,False,True,False,False,False,False,False,False,False,False,False
47.0,1.6,5.0,11.5,3.7,75.4,0.0,3.9,187.33,45.0,69.96,1.2,0.0,8.0,1.0,0.0,16.3,4.0,472.77,0.0,1,True,False,False,False,True,False,False,False,False,False,False,True
50.0,4.3,16.0,11.7,7.6,71.3,3.0,20.8,49.12,56.0,68.52,2.5,32.2,8.0,5.0,18.9,21.8,4.0,921.08,2057.0,0,True,False,False,False,False,False,False,False,True,False,False,True
58.0,2.2,14.0,32.3,9.8,51.0,10.0,16.0,155.39,5.0,45.2,2.9,27.9,5.0,0.0,32.7,23.7,4.0,2916.79,1057.0,0,True,False,False,False,False,False,False,False,True,True,False,False
42.0,4.6,16.0,10.2,7.0,60.9,0.0,5.0,141.16,21.0,25.1,7.6,20.1,5.0,1.0,19.8,13.3,3.0,846.53,2535.0,0,False,False,False,False,False,False,False,True,False,True,False,False
60.0,5.8,0.0,7.5,1.0,71.1,1.0,5.0,87.33,29.0,55.6,1.0,0.0,13.0,0.0,0.0,3.9,2.0,387.69,164.0,1,True,False,False,False,False,False,False,True,False,False,True,False
38.0,1.7,8.0,26.9,5.9,83.7,2.0,15.0,67.82,32.0,27.1,2.4,21.7,7.0,3.0,50.4,12.7,4.0,1039.7,1289.0,0,True,False,False,False,False,False,False,False,True,False,True,False
26.0,1.7,18.0,39.7,13.4,27.8,9.0,16.0,153.84,16.0,40.5,3.5,30.7,3.0,3.0,21.7,31.2,3.0,2701.16,3475.0,0,True,False,False,False,False,False,False,False,True,True,False,False
24.0,6.7,1.0,20.6,9.7,66.4,0.0,2.6,196.67,30.0,33.0,5.8,22.4,7.0,4.0,18.5,10.7,2.0,443.78,159.0,0,True,False,False,False,False,False,False,False,True,False,False,True
54.0,2.4,0.0,21.9,2.9,79.4,3.0,11.7,106.24,19.0,28.799999999999997,15.6,21.5,7.0,0.0,0.0,13.0,1.0,930.74,2191.0,1,False,False,False,False,False,False,False,False,True,False,False,True
50.0,4.8,5.0,16.5,4.5,87.1,1.0,9.1,74.37,58.0,95.88,13.7,0.0,13.0,0.0,0.0,0.5,1.0,442.82,1514.0,1,False,False,False,False,False,False,False,False,True,False,False,True
45.0,10.0,23.0,30.5,8.9,40.9,5.0,16.0,141.16,1.0,31.8,22.2,24.2,7.0,0.0,33.6,15.2,3.0,2706.1,2791.0,1,False,False,False,False,False,False,False,False,True,False,True,False
20.0,0.4,24.0,54.1,15.7,19.5,11.0,31.200000000000003,88.09,24.0,21.84,12.4,52.8,4.0,9.0,84.7,33.4,1.0,2490.95,2951.0,1,True,False,False,False,True,False,False,False,False,False,False,True
61.0,1.3,6.0,29.8,5.1,53.1,8.0,12.0,72.38,39.0,60.5,3.6,23.5,3.0,3.0,43.8,9.8,2.0,887.3,1463.0,0,False,False,False,False,False,False,False,False,True,False,True,False
42.0,5.4,10.0,40.5,10.1,46.3,5.0,18.0,140.25,14.0,52.7,0.4,29.4,6.0,2.0,23.9,27.2,1.0,2353.86,2888.0,1,False,False,True,False,False,False,False,False,False,False,True,False
39.0,1.0,20.0,38.3,14.8,18.7,6.0,22.0,91.65,75.0,24.1,4.6,53.4,4.0,7.0,15.4,30.9,2.0,1824.34,4806.0,0,False,False,False,False,False,False,False,False,True,False,False,False
28.0,5.9,24.0,45.0,16.2,31.7,10.0,16.0,75.3,31.0,69.2,17.9,28.8,6.0,5.0,58.5,38.6,3.0,1145.5,4104.0,0,False,False,False,False,True,False,False,False,False,True,False,False
36.0,2.4,6.0,26.3,7.1,44.6,4.0,14.3,118.86,12.0,42.6,3.0,27.0,4.0,1.0,15.4,19.7,3.0,1371.41,2920.0,0,False,False,False,False,False,False,False,False,False,False,False,True
41.0,2.5,15.0,23.9,5.2,54.9,2.0,15.0,110.03,54.0,71.8,2.3,26.2,3.0,1.0,13.0,24.6,3.0,1438.22,2782.0,0,True,False,False,False,False,False,False,False,True,True,False,False
18.0,0.7,23.0,45.0,13.7,30.9,10.0,19.0,86.36,5.0,15.8,4.8,44.1,5.0,2.0,54.1,39.1,2.0,1542.52,4705.0,1,True,False,False,False,True,False,False,False,False,True,False,False
34.0,1.9,1.0,30.5,9.6,68.6,3.0,11.7,100.03,16.0,67.55999999999999,10.0,21.0,5.0,2.0,36.5,25.4,2.0,765.81,651.0,0,True,False,False,False,False,False,False,False,True,False,False,True
18.0,2.4,6.0,14.7,9.0,85.2,2.0,3.9,156.55,4.0,93.84,5.8,23.2,6.0,0.0,46.7,10.2,1.0,498.57,1376.0,0,True,False,False,False,False,False,False,False,True,False,False,True
27.0,1.5,16.0,25.5,7.3,63.2,6.0,11.0,59.68,35.0,70.6,2.5,10.2,3.0,8.0,15.4,12.7,5.0,527.84,1749.0,0,False,False,False,False,False,False,False,False,True,False,True,False
59.0,2.4,15.0,13.0,8.4,65.3,1.0,6.0,88.4,1.0,50.7,13.3,16.8,8.0,0.0,9.9,12.9,2.0,436.22,1340.0,0,False,False,False,False,False,False,False,False,False,False,False,False
45.0,2.2,12.0,31.7,8.9,61.0,8.0,10.0,108.86,41.0,37.8,3.9,47.0,4.0,1.0,30.0,23.1,2.0,888.04,401.0,0,False,False,False,False,False,False,False,False,False,False,True,False
44.0,1.6,15.0,41.6,17.8,55.4,4.0,19.0,74.42,50.0,67.0,13.8,29.5,9.0,0.0,33.8,31.1,1.0,1623.24,1164.0,0,True,False,False,False,True,False,False,False,False,False,False,False
38.0,2.2,10.0,19.5,5.0,66.4,1.0,5.0,137.28,37.0,67.3,6.6,1.5,8.0,1.0,4.2,15.6,3.0,625.73,0.0,1,False,False,False,False,False,False,False,False,True,True,False,False
20.0,2.0,13.0,39.1,8.4,27.7,9.0,26.0,233.56,21.0,61.0,14.4,27.0,5.0,1.0,13.3,24.6,5.0,5469.1,1223.0,0,True,False,False,False,True,False,False,False,False,True,False,False
21.0,2.5,11.0,36.2,9.6,48.3,4.0,16.0,216.71,46.0,72.1,2.4,16.6,5.0,2.0,54.9,31.9,2.0,3457.8,4028.0,0,False,False,True,False,False,False,False,False,False,True,False,False
50.0,2.9,11.0,9.3,4.9,64.9,1.0,9.1,75.26,28.0,65.04,2.1,4.1,4.0,1.0,0.0,6.9,3.0,434.82,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
45.0,1.5,9.0,15.3,4.1,66.5,0.0,10.0,65.2,25.0,44.4,7.6,2.3,6.0,0.0,0.0,9.9,4.0,595.5,747.0,1,False,False,False,False,False,True,False,False,False,False,True,False
20.0,1.3,0.0,19.6,7.2,71.8,1.0,3.0,142.85,13.0,24.0,2.0,17.0,8.0,1.0,1.6,12.7,1.0,374.64,383.0,1,True,False,False,False,False,False,False,False,True,True,False,False
27.0,5.3,12.0,27.9,6.6,59.3,8.0,19.5,89.64,5.0,46.68,9.9,3.9,5.0,3.0,29.8,26.9,3.0,1077.04,212.0,0,False,False,False,False,False,False,False,True,False,False,False,True
53.0,9.5,27.0,48.2,14.9,26.4,6.0,19.0,124.44,4.0,11.0,16.2,48.0,1.0,5.0,51.6,38.9,4.0,2011.21,3258.0,0,True,False,False,False,False,False,True,False,False,True,False,False
40.0,1.6,7.0,24.9,4.1,71.6,3.0,11.7,60.26,3.0,84.11999999999999,13.5,7.2,4.0,6.0,35.5,14.3,2.0,597.35,1112.0,0,False,False,False,False,False,False,True,False,False,False,False,True
38.0,1.9,0.0,12.9,7.4,71.4,0.0,10.0,328.9,22.0,52.8,7.9,8.4,9.0,2.0,10.1,12.9,2.0,3372.47,1204.0,1,False,False,False,False,False,False,False,False,True,False,False,False
25.0,3.9,8.0,38.1,9.4,54.5,3.0,14.0,127.06,74.0,60.3,8.9,31.5,6.0,4.0,61.1,12.9,3.0,2111.65,1691.0,1,True,False,True,False,False,False,False,False,False,False,True,False
37.0,0.5,12.0,42.7,11.1,40.7,12.0,13.0,97.11,22.0,46.0,4.4,33.7,8.0,6.0,27.9,26.1,3.0,1090.65,2554.0,0,True,False,True,False,False,False,False,False,False,False,False,False
28.0,2.7,19.0,33.7,10.9,66.1,2.0,12.0,73.53,0.0,4.1,12.6,6.6,1.0,4.0,27.6,19.4,2.0,846.0,3357.0,0,False,False,False,False,False,False,False,True,False,False,True,False
68.0,1.3,7.0,18.0,8.6,55.2,3.0,14.0,83.73,13.0,78.3,1.7,3.1,9.0,3.0,31.7,19.4,5.0,1009.55,1642.0,0,False,False,True,False,False,False,False,False,False,False,False,False
33.0,2.0,14.0,33.3,13.6,49.0,7.0,13.0,109.38,0.0,49.6,13.8,13.8,11.0,5.0,29.6,24.6,1.0,1677.02,2323.0,1,False,False,False,False,False,False,False,False,True,False,True,False
38.0,6.3,9.0,16.0,4.4,83.8,0.0,14.3,168.64,37.0,54.0,8.0,14.1,10.0,1.0,21.0,3.1,3.0,2194.1,1885.0,1,False,False,False,False,False,False,True,False,False,False,False,True
67.0,1.6,15.0,36.8,11.6,47.4,9.0,22.1,192.9,85.0,13.08,3.4,52.7,5.0,6.0,46.5,23.9,4.0,3249.76,1597.0,1,False,False,False,False,False,False,False,False,True,False,False,True
34.0,0.9,16.0,27.7,5.6,50.2,4.0,11.0,96.47,29.0,74.3,11.6,13.8,0.0,3.0,17.4,24.8,2.0,1170.51,2506.0,0,False,False,False,False,False,False,True,False,False,True,False,False
51.0,1.5,20.0,28.9,14.6,32.9,10.0,16.0,73.78,22.0,73.7,16.3,39.9,5.0,5.0,30.4,28.0,2.0,1153.62,3175.0,0,True,False,False,False,False,False,False,True,False,False,True,False
31.0,1.5,16.0,34.6,12.9,50.7,8.0,18.0,73.63,16.0,61.3,1.5,20.5,6.0,6.0,36.3,25.7,3.0,1303.18,3904.0,0,False,False,False,False,True,False,False,False,False,False,True,False
38.0,2.7,5.0,13.7,7.2,69.5,1.0,9.0,87.83,10.0,49.1,10.7,6.3,7.0,2.0,0.0,9.9,2.0,638.78,443.0,0,True,False,False,False,False,True,False,False,False,False,False,False
40.0,1.9,9.0,21.3,8.4,39.7,3.0,10.4,121.83,1.0,26.76,10.2,22.5,8.0,0.0,19.0,25.7,1.0,1055.85,2091.0,0,True,False,False,False,False,False,False,False,False,False,False,True
43.0,1.3,0.0,21.1,8.7,60.7,3.0,8.0,119.4,67.0,59.9,2.4,0.0,14.0,2.0,0.0,17.3,3.0,858.74,1709.0,1,True,False,False,False,False,False,False,True,False,False,False,False
27.0,2.9,15.0,24.7,11.1,56.4,1.0,7.0,113.75,98.0,73.2,15.2,19.4,8.0,2.0,0.0,18.5,2.0,858.78,3908.0,0,False,True,False,False,False,False,False,True,False,False,True,False
38.0,4.3,14.0,32.1,7.1,58.7,2.0,9.0,212.08,31.0,38.5,8.3,41.0,6.0,2.0,12.1,18.7,3.0,2016.69,784.0,1,True,False,True,False,False,False,False,False,False,True,False,False
40.0,3.1,20.0,52.7,17.0,26.6,4.0,20.0,122.47,31.0,26.9,1.4,27.7,4.0,5.0,71.7,36.6,2.0,2620.35,4383.0,0,True,False,False,False,False,False,False,False,True,False,False,False
36.0,3.4,12.0,25.8,10.6,55.5,6.0,22.1,252.9,29.0,34.8,2.6,41.3,7.0,2.0,29.4,26.1,3.0,3715.51,478.0,1,False,False,False,False,False,False,False,True,False,False,False,True
21.0,2.3,29.0,42.6,16.1,43.9,6.0,20.0,94.64,21.0,80.2,2.4,30.9,4.0,4.0,38.7,30.6,2.0,1703.81,3274.0,0,False,False,False,False,False,False,True,False,False,False,False,False
38.0,3.3,9.0,9.8,4.4,76.2,1.0,14.3,139.99,9.0,70.2,7.8,0.1,6.0,0.0,23.8,4.5,2.0,1465.94,1015.0,0,False,False,False,False,False,True,False,False,False,False,False,True
29.0,1.0,9.0,25.3,12.2,54.9,11.0,9.0,197.8,8.0,12.4,10.9,22.6,3.0,4.0,18.7,14.2,3.0,1667.45,1293.0,0,True,False,False,False,False,False,False,False,False,False,True,False
48.0,0.7,5.0,20.9,6.2,60.9,4.0,9.0,59.08,70.0,47.2,2.1,26.7,7.0,4.0,5.7,8.1,1.0,613.43,3138.0,0,True,False,True,False,False,False,False,False,False,False,True,False
40.0,3.2,16.0,23.5,10.7,62.8,5.0,14.0,153.91,19.0,30.8,0.9,36.9,5.0,3.0,37.5,25.0,2.0,2449.75,2771.0,0,False,False,False,False,False,False,False,False,True,False,True,False
46.0,0.3,5.0,26.9,10.2,68.7,2.0,13.0,76.11,17.0,67.2,7.0,9.3,7.0,0.0,23.5,19.4,4.0,1150.17,4000.0,0,False,False,True,False,False,False,False,False,False,False,False,False
